Id,durationOfStay,gender,Age,kids,destinationCode,AcomType
1002859,2,M,38,0,NL,Hotel
1004072,3,M,40,0,SE,Hotel
1012113,4,M,40,0,ES,Hotel
1000787,4,F,29,1,IT,Hotel
1004434,3,M,38,0,SE,Hotel
1006394,1,F,48,0,,Hotel
1003481,4,M,46,0,NL,Apt
1011103,8,F,46,1,BE,Apt
1001334,9,M,49,1,SE,Hotel
1007890,6,M,39,0,BE,Hotel
1012780,3,F,41,1,ES,Apt
1009456,5,M,32,0,,Hotel
1007619,7,F,39,0,BE,Apt
1004511,1,M,,1,NL,Apt
1003210,4,F,41,1,DK,Hotel
1013942,2,F,34,1,IT,Hotel
1013818,2,F,,1,SE,Hotel
1000592,4,M,43,1,UK,Apt
1005705,3,M,44,0,FI,Apt
1007364,5,F,44,0,IT,Hotel
1005510,3,M,40,0,FI,Hotel
1008888,2,M,,1,SE,Hotel
1009275,3,F,38,1,UK,Hotel
1009699,5,F,33,1,BE,Hotel
1012544,8,M,43,1,BE,Hotel
1007378,6,F,36,1,SE,Hotel
1002118,5,M,35,,IT,Hotel
1002005,4,F,,,IT,Hotel
1011809,6,M,37,0,NL,Hotel
1012644,2,F,38,1,FI,Hotel
1004560,4,F,38,,IT,Apt
1003884,3,M,,0,,Apt
1010145,4,M,43,0,SE,Apt
1005365,4,F,44,1,UK,Apt
1001735,4,F,47,,FI,Apt
1000547,10,F,38,0,FI,Apt
1005168,5,F,47,0,DK,Hotel
1001785,3,M,33,1,FI,Apt
1013882,6,M,40,1,BE,Apt
1013725,6,F,46,0,UK,Hotel
1013643,3,M,34,1,ES,Hotel
1001939,5,F,37,1,FI,Hotel
1008992,2,F,36,0,BE,Hotel
1006906,3,M,48,0,SE,Apt
1006556,5,F,35,1,,Hotel
1009202,5,F,46,0,,Hotel
1011411,2,F,37,1,IT,Hotel
1005267,6,F,46,1,,Apt
1013167,4,F,37,0,FI,Apt
1008707,4,M,,0,IT,Apt
1010802,3,F,44,0,SE,Hotel
1000518,4,M,33,1,ES,Apt
1009439,4,F,33,0,IT,Hotel
1000482,2,F,46,0,BE,Hotel
1000981,2,M,38,0,DK,Hotel
1001039,2,M,43,1,IT,Hotel
1011341,6,M,34,1,SE,Apt
1003891,5,F,42,1,FI,Apt
1007226,3,M,36,0,BE,Hotel
1004321,3,M,43,0,BE,Apt
1013894,6,M,45,0,ES,Apt
1008302,4,M,39,,BE,Apt
1007459,3,M,38,0,SE,Hotel
1006189,2,F,39,0,UK,Hotel
1000235,5,F,48,1,ES,Apt
1003289,4,F,27,1,IT,Hotel
1009142,4,M,36,0,FI,Hotel
1003972,3,M,44,0,DK,Apt
1012630,2,M,40,1,FI,Apt
1007899,5,M,48,0,,Hotel
1013173,5,M,38,1,IT,Apt
1007838,4,M,35,0,BE,Apt
1011778,8,F,38,1,FI,Hotel
1002434,5,M,36,1,SE,Hotel
1007512,7,F,42,0,,Hotel
1007506,6,F,40,1,BE,Hotel
1003049,2,F,37,,,Apt
1008886,3,F,54,1,UK,Hotel
1011870,6,F,37,0,BE,Hotel
1001916,4,F,43,0,,Apt
1001803,4,M,40,1,FI,Apt
1012604,3,F,33,0,UK,Apt
1001160,6,F,,1,IT,Hotel
1008510,5,M,42,1,,Hotel
1007036,4,M,37,0,SE,Hotel
1002388,4,F,41,1,,Apt
1009152,4,M,38,0,IT,Hotel
1007901,5,M,38,0,UK,Hotel
1003276,2,M,38,1,BE,Apt
1013414,3,M,33,,,Apt
1002305,3,F,,,,Apt
1009369,2,M,32,1,FI,Hotel
1008647,4,F,36,1,,Hotel
1009695,4,F,37,1,ES,Hotel
1005547,5,F,42,1,FI,Hotel
1013747,5,F,41,1,DK,Apt
1010487,3,F,43,0,DK,Apt
1011786,3,M,,0,IT,Apt
1012033,4,M,41,,,Apt
1009545,3,M,40,1,BE,Hotel
1010779,3,M,41,,ES,Apt
1010170,5,M,37,1,,Apt
1006911,5,F,38,0,DK,Apt
1003753,4,F,,1,IT,Hotel
1002106,6,M,31,0,FI,Hotel
1000868,5,M,40,1,FI,Apt
1008150,3,M,46,0,NL,Apt
1004244,4,F,32,0,DK,Apt
1006131,6,F,37,0,SE,Apt
1006383,1,F,33,1,IT,Hotel
1012627,2,F,37,0,UK,Hotel
1004818,5,M,41,1,NL,Hotel
1007878,3,M,43,1,SE,Hotel
1006078,1,F,42,0,ES,Apt
1004991,3,M,39,1,IT,Apt
1005355,3,M,38,1,ES,Apt
1012424,4,M,41,0,DK,Apt
1002590,3,M,,1,ES,Apt
1004887,2,M,54,0,FI,Apt
1011493,8,F,36,0,SE,Apt
1012984,7,F,,0,DK,Hotel
1012017,8,M,45,1,IT,Hotel
1007312,4,M,40,1,IT,Apt
1006903,4,F,40,0,ES,Apt
1007563,2,F,48,1,DK,Hotel
1010330,4,M,36,1,NL,Apt
1000012,6,M,44,1,,Hotel
1013671,3,M,42,0,UK,Apt
1004904,4,F,40,1,UK,Hotel
1003813,3,M,42,0,BE,Hotel
1006862,3,F,,1,UK,Hotel
1004686,2,F,37,1,UK,Hotel
1010970,6,F,,1,ES,Hotel
1009540,7,M,,0,ES,Hotel
1011245,5,F,43,0,DK,Hotel
1002360,4,M,45,1,FI,Hotel
1000481,5,F,38,1,DK,Hotel
1006391,5,F,43,1,ES,Apt
1008480,4,F,37,,BE,Hotel
1012536,3,M,,1,UK,Hotel
1007070,5,M,35,1,FI,Apt
1004474,4,F,36,0,IT,Apt
1000289,5,F,42,0,SE,Hotel
1001490,6,M,43,1,NL,Hotel
1005329,2,M,45,0,DK,Apt
1007026,3,F,43,0,UK,Hotel
1007325,3,M,46,1,NL,Hotel
1001716,6,M,45,0,FI,Hotel
1005681,4,M,34,0,SE,Hotel
1013476,5,M,45,1,IT,Hotel
1005412,4,F,37,0,DK,Apt
1013821,3,F,,1,BE,Apt
1001561,3,F,38,0,BE,Hotel
1006932,6,M,,0,SE,Hotel
1000770,4,F,41,1,,Hotel
1006914,4,F,,,FI,Hotel
1005926,7,M,33,,BE,Hotel
1003887,3,F,43,0,DK,Hotel
1012665,2,M,42,0,UK,Hotel
1000915,7,M,41,0,ES,Hotel
1003153,4,M,32,0,ES,Hotel
1009791,3,M,36,,SE,Hotel
1012568,3,F,37,1,SE,Hotel
1001169,2,M,35,1,,Hotel
1012260,3,F,43,1,NL,Apt
1013604,2,M,47,1,SE,Hotel
1004119,5,F,42,0,FI,Hotel
1002906,4,F,47,0,,Hotel
1005324,2,F,42,1,SE,Apt
1001667,5,F,36,0,ES,Apt
1012614,1,F,,1,NL,Hotel
1012740,4,F,38,1,UK,Apt
1007596,3,F,41,,ES,Hotel
1000169,5,F,35,0,IT,Apt
1000839,3,F,45,1,BE,Apt
1009530,6,M,42,1,SE,Hotel
1005362,2,F,35,1,FI,Apt
1004636,4,M,40,1,FI,Apt
1005448,2,M,36,0,IT,Hotel
1000101,5,M,48,0,NL,Apt
1001174,2,F,35,,UK,Hotel
1007722,3,F,52,1,NL,Apt
1002866,6,F,38,1,NL,Hotel
1011379,4,F,47,,NL,Hotel
1013948,7,F,32,,UK,Apt
1009551,2,M,44,0,FI,Apt
1005919,6,F,40,1,DK,Hotel
1010601,5,F,42,0,,Hotel
1009880,4,M,44,0,DK,Apt
1005200,3,F,45,1,ES,Apt
1004047,4,M,37,0,FI,Hotel
1008788,2,M,43,0,BE,Hotel
1012590,6,M,36,1,,Apt
1000898,2,F,35,1,ES,Hotel
1012713,5,F,34,,,Apt
1001946,2,F,49,0,ES,Hotel
1003346,7,F,37,0,SE,Apt
1009008,2,F,38,1,BE,Hotel
1008556,4,F,45,1,SE,Apt
1003952,5,M,47,,UK,Apt
1003854,3,F,38,1,,Hotel
1013435,4,M,40,,UK,Apt
1003744,3,F,40,0,IT,Apt
1007099,4,M,37,0,ES,Hotel
1010289,3,M,32,0,UK,Apt
1006605,5,M,37,1,UK,Hotel
1006275,2,F,37,,NL,Apt
1002401,2,F,38,1,SE,Hotel
1006490,4,M,32,0,UK,Hotel
1002423,4,M,38,0,SE,Apt
1001149,10,F,40,1,FI,Hotel
1008677,3,F,43,1,NL,Apt
1002876,7,M,39,0,BE,Hotel
1006898,3,F,42,0,DK,Hotel
1006990,3,M,37,0,DK,Hotel
1001997,4,M,51,0,IT,Apt
1011523,4,F,38,0,DK,Hotel
1012976,7,M,38,0,BE,Hotel
1013189,4,F,30,1,ES,Apt
1011454,5,M,37,1,IT,Hotel
1003437,2,M,45,1,IT,Hotel
1011429,2,M,,1,ES,Apt
1003156,1,M,47,1,NL,Hotel
1006290,4,F,44,1,UK,Apt
1005959,5,F,40,0,BE,Apt
1004580,3,F,39,0,UK,Apt
1009191,10,M,39,1,,Apt
1012086,2,M,45,0,BE,Apt
1002868,1,F,43,1,NL,Apt
1000221,3,M,41,1,DK,Hotel
1011850,1,F,39,0,IT,Hotel
1008714,1,F,46,,ES,Apt
1008267,6,F,41,0,SE,Hotel
1008144,3,F,44,1,ES,Apt
1010581,2,M,42,0,UK,Apt
1000911,3,F,38,1,SE,Hotel
1010108,2,F,46,0,BE,Hotel
1000237,3,F,51,1,SE,Apt
1013051,3,F,33,0,,Hotel
1008700,5,F,37,0,NL,Apt
1004433,4,M,41,0,ES,Apt
1011634,6,F,49,1,DK,Apt
1000715,5,M,43,0,BE,Hotel
1000671,2,M,41,0,UK,Apt
1013024,6,M,30,0,SE,Hotel
1007261,5,F,34,0,SE,Hotel
1001715,7,M,39,1,UK,Apt
1012363,5,M,51,1,,Hotel
1007112,6,M,42,1,BE,Hotel
1010752,7,M,38,,SE,Apt
1000773,4,M,43,1,IT,Apt
1009837,5,M,41,1,SE,Hotel
1013832,5,F,40,1,DK,Hotel
1001797,5,F,29,0,SE,Hotel
1000297,3,F,45,1,,Apt
1006511,3,F,40,1,ES,Hotel
1003920,2,M,44,1,,Hotel
1003158,2,M,41,0,ES,Apt
1006843,6,F,39,1,UK,Hotel
1001677,9,M,46,0,SE,Apt
1012133,3,M,43,1,SE,Hotel
1000075,4,F,42,0,SE,Apt
1012074,3,M,42,1,,Hotel
1008606,4,F,43,1,BE,Apt
1001330,2,M,41,1,NL,Hotel
1002187,4,F,42,,SE,Hotel
1007801,2,M,,1,NL,Hotel
1002719,5,M,46,0,UK,Apt
1008486,1,F,44,1,BE,Apt
1008633,7,M,31,,SE,Apt
1005054,3,M,40,1,NL,Apt
1002810,1,M,35,0,FI,Hotel
1008292,6,F,47,,BE,Apt
1011286,4,M,39,0,SE,Apt
1008436,3,F,43,1,ES,Apt
1013902,1,M,42,0,ES,Apt
1013532,3,F,47,0,,Hotel
1001812,2,M,37,0,DK,Hotel
1000179,3,F,,0,DK,Hotel
1013034,5,M,47,1,BE,Hotel
1007739,3,F,,0,DK,Hotel
1009430,4,F,38,,UK,Hotel
1013223,2,F,44,1,ES,Apt
1005214,4,F,49,1,UK,Hotel
1004713,4,M,52,0,UK,Apt
1005939,4,M,46,1,BE,Hotel
1009283,3,M,,0,SE,Hotel
1001872,8,F,31,0,UK,Hotel
1011227,6,F,42,0,FI,Hotel
1011133,3,F,37,1,UK,Hotel
1013875,4,F,40,0,NL,Hotel
1013058,3,M,,1,DK,Hotel
1009812,4,F,41,0,FI,Hotel
1001409,7,M,44,,,Hotel
1010300,3,F,36,0,IT,Apt
1013236,3,F,,1,SE,Apt
1004685,3,F,41,1,BE,Apt
1004482,3,M,39,0,SE,Hotel
1006928,4,M,32,1,DK,Apt
1004791,3,M,43,0,FI,Apt
1000054,2,F,48,1,,Apt
1001639,2,M,42,0,FI,Apt
1002749,7,M,34,1,SE,Apt
1002798,4,M,42,1,IT,Hotel
1012032,5,M,,1,DK,Apt
1005306,4,M,38,,UK,Hotel
1013029,2,M,41,,SE,Apt
1011725,1,F,34,1,,Hotel
1005985,5,F,43,0,UK,Hotel
1013585,4,F,48,0,ES,Apt
1005122,8,F,40,1,SE,Apt
1011574,4,F,39,1,,Hotel
1009340,2,F,45,0,FI,Hotel
1005056,6,F,42,0,,Hotel
1002210,2,F,39,,FI,Hotel
1005996,3,F,38,1,ES,Hotel
1001772,5,M,44,1,NL,Hotel
1009367,7,M,34,1,ES,Apt
1004522,5,M,38,1,DK,Hotel
1004043,6,F,32,1,NL,Apt
1004656,4,F,43,,FI,Hotel
1008654,4,M,40,1,DK,Apt
1003897,4,M,41,0,NL,Apt
1008388,6,M,44,0,IT,Apt
1006469,4,M,48,1,NL,Hotel
1009716,2,M,34,1,,Apt
1009654,7,M,42,1,IT,Hotel
1003004,2,F,40,1,,Hotel
1010050,8,M,44,0,IT,Apt
1002948,6,F,50,1,DK,Apt
1011339,3,M,43,,NL,Hotel
1010423,4,M,45,0,,Hotel
1008966,4,M,42,0,,Apt
1010695,3,M,35,0,,Hotel
1009312,5,M,52,0,SE,Apt
1009863,3,F,33,1,FI,Hotel
1006239,8,F,34,0,DK,Apt
1005471,2,M,48,0,,Apt
1003828,3,F,37,1,FI,Hotel
1000605,2,M,43,0,BE,Apt
1013398,6,F,41,0,DK,Hotel
1006286,6,F,40,1,FI,Hotel
1002496,3,F,38,0,SE,Apt
1012945,3,M,,1,IT,Hotel
1008116,3,M,40,0,DK,Apt
1004241,7,M,36,0,UK,Hotel
1003088,9,M,36,1,IT,Apt
1007130,4,F,,1,BE,Hotel
1006075,3,M,43,1,ES,Hotel
1001538,2,M,48,1,ES,Hotel
1013548,3,F,34,1,BE,Hotel
1005680,7,M,37,1,ES,Apt
1005273,3,M,,1,UK,Apt
1005090,2,M,34,0,ES,Hotel
1012374,6,F,36,1,NL,Hotel
1010206,5,M,39,1,IT,Apt
1006041,3,M,42,0,IT,Apt
1012937,3,M,49,1,ES,Hotel
1009158,2,F,44,,SE,Apt
1003018,5,F,39,0,ES,Hotel
1008879,2,F,,0,UK,Hotel
1002944,5,M,42,1,FI,Hotel
1012917,4,M,34,1,BE,Apt
1007072,4,F,38,0,BE,Apt
1008131,3,M,,0,IT,Apt
1008084,4,M,,0,BE,Hotel
1009243,2,M,52,0,NL,Apt
1010764,5,M,,1,ES,Hotel
1001903,6,F,38,1,IT,Hotel
1005815,6,F,40,,NL,Hotel
1013964,6,F,41,1,SE,Hotel
1007008,3,M,24,1,BE,Apt
1006144,6,M,37,0,DK,Hotel
1008985,3,F,35,1,NL,Hotel
1005715,3,F,45,1,DK,Apt
1006117,2,M,44,1,NL,Hotel
1004417,5,M,38,1,FI,Apt
1003508,4,M,45,0,SE,Apt
1004697,2,F,45,0,UK,Hotel
1003364,3,M,47,1,NL,Hotel
1011222,3,F,35,0,IT,Apt
1000809,7,M,,0,IT,Hotel
1003251,3,M,45,1,,Hotel
1009912,4,M,39,0,IT,Hotel
1000907,3,F,40,1,IT,Hotel
1002564,5,M,40,0,DK,Hotel
1004929,3,F,46,,NL,Hotel
1007236,2,M,37,1,,Apt
1010983,6,M,43,1,UK,Hotel
1004982,5,F,36,0,UK,Apt
1003473,4,M,,,UK,Hotel
1014060,4,M,42,0,FI,Apt
1005125,3,F,45,0,DK,Hotel
1003617,1,M,39,,SE,Apt
1004425,3,F,47,1,SE,Apt
1001846,5,M,41,1,NL,Hotel
1014094,2,F,44,1,ES,Apt
1007638,4,F,,0,BE,Apt
1010507,3,F,41,0,,Hotel
1008323,2,M,48,1,ES,Hotel
1012415,7,F,,0,FI,Apt
1002257,3,F,52,0,NL,Hotel
1013231,6,F,48,0,BE,Hotel
1008125,6,F,42,0,IT,Hotel
1001054,3,F,36,0,IT,Apt
1010093,2,F,39,1,DK,Hotel
1006593,4,F,45,1,ES,Apt
1005477,4,M,,0,SE,Hotel
1005472,4,M,35,1,ES,Apt
1013828,1,M,48,1,NL,Hotel
1004596,2,F,38,0,DK,Apt
1005116,2,F,42,1,ES,Apt
1011276,4,M,40,0,SE,Hotel
1009762,2,F,37,1,DK,Hotel
1005743,4,F,37,,UK,Hotel
1010313,4,F,46,0,,Hotel
1012944,3,M,38,1,DK,Apt
1004977,2,F,26,1,IT,Hotel
1005941,4,M,,1,BE,Hotel
1007441,3,M,40,,BE,Hotel
1012648,8,F,38,0,SE,Apt
1000513,5,M,,0,FI,Apt
1002145,5,F,41,1,NL,Hotel
1001663,2,M,43,,FI,Apt
1011666,3,M,35,1,NL,Apt
1004846,8,M,,0,,Apt
1000830,3,F,41,1,BE,Apt
1012802,3,F,36,1,FI,Hotel
1012338,3,M,42,1,NL,Hotel
1011482,7,M,50,0,DK,Hotel
1009112,6,F,44,0,IT,Hotel
1011236,4,M,38,1,DK,Apt
1001836,5,F,36,0,DK,Apt
1001383,4,F,33,1,ES,Hotel
1013256,3,M,40,1,BE,Apt
1003198,4,M,43,0,,Apt
1005984,3,F,41,0,BE,Hotel
1011963,5,F,34,,BE,Hotel
1010162,4,F,49,0,NL,Hotel
1007591,3,F,34,1,IT,Hotel
1007731,4,F,41,1,UK,Hotel
1011769,5,M,39,,ES,Apt
1011208,2,F,40,0,DK,Hotel
1004059,2,M,48,0,DK,Apt
1005218,6,F,34,1,NL,Hotel
1010960,4,M,35,1,FI,Hotel
1009448,6,M,43,0,BE,Hotel
1008813,3,F,45,1,SE,Hotel
1006603,2,M,43,0,SE,Apt
1013028,7,F,45,0,BE,Hotel
1012838,7,F,43,1,IT,Apt
1003727,2,M,41,0,NL,Hotel
1002552,2,F,33,1,,Hotel
1005061,1,M,39,1,NL,Apt
1006921,3,M,42,1,,Hotel
1009364,7,M,43,0,DK,Apt
1007669,6,M,35,1,FI,Hotel
1008579,2,M,,0,FI,Hotel
1002429,4,M,33,,UK,Apt
1009690,3,M,38,1,SE,Apt
1005188,3,M,49,1,BE,Hotel
1011739,6,M,42,1,ES,Hotel
1005211,4,M,,0,FI,Apt
1008282,4,M,44,1,ES,Apt
1005714,4,M,44,1,IT,Hotel
1000062,4,F,,1,ES,Apt
1004461,3,F,40,1,,Hotel
1000928,5,M,36,0,UK,Apt
1013177,4,M,,0,NL,Hotel
1013104,3,M,47,0,UK,Apt
1009903,4,F,,1,SE,Apt
1005023,3,M,43,0,UK,Apt
1011777,6,M,37,0,SE,Hotel
1003719,4,F,41,0,BE,Hotel
1006649,4,F,42,1,BE,Apt
1002858,2,M,37,1,,Apt
1001985,3,M,35,1,,Apt
1002014,1,F,44,1,SE,Apt
1001100,4,M,29,1,NL,Apt
1007349,3,F,37,1,UK,Hotel
1011617,7,M,42,0,SE,Apt
1006211,6,F,45,1,UK,Apt
1006324,4,M,49,,FI,Hotel
1011228,6,M,40,1,IT,Apt
1013381,4,F,46,0,,Hotel
1005150,3,M,42,0,DK,Apt
1014000,6,F,38,1,,Hotel
1006620,9,F,38,1,SE,Hotel
1007440,3,F,39,1,UK,Hotel
1008348,3,M,36,1,NL,Apt
1003773,5,F,40,0,DK,Apt
1012989,3,F,38,1,IT,Hotel
1010034,4,M,42,0,,Hotel
1004254,7,F,47,1,BE,Apt
1004257,4,M,32,1,SE,Apt
1000997,3,M,35,1,NL,Apt
1007109,2,F,38,1,SE,Apt
1002406,5,F,48,1,DK,Apt
1000645,7,M,38,1,DK,Hotel
1011035,7,M,41,1,FI,Hotel
1002032,3,F,32,1,IT,Hotel
1002012,4,M,40,0,FI,Hotel
1002919,3,F,41,1,FI,Apt
1003535,3,F,42,0,SE,Hotel
1011199,3,F,43,0,IT,Hotel
1011933,5,F,45,0,BE,Hotel
1004677,8,F,28,1,UK,Hotel
1005026,5,M,39,1,BE,Hotel
1006100,2,M,46,0,UK,Apt
1003649,4,F,,1,BE,Hotel
1012924,7,F,46,,,Hotel
1002929,3,F,52,0,SE,Hotel
1005736,5,F,47,0,IT,Hotel
1005600,4,M,36,0,UK,Hotel
1007078,7,M,40,0,BE,Apt
1002723,4,M,38,1,,Apt
1008558,2,M,37,0,SE,Hotel
1011868,5,F,48,0,DK,Hotel
1012016,6,M,39,0,FI,Hotel
1001418,5,F,48,1,NL,Apt
1000973,3,M,33,0,,Hotel
1009936,3,M,41,0,ES,Apt
1004722,4,F,36,1,BE,Hotel
1005825,4,F,45,1,ES,Hotel
1004023,1,M,44,1,NL,Hotel
1012650,3,F,,,UK,Apt
1007307,5,M,40,0,ES,Hotel
1003679,1,F,40,0,BE,Apt
1007682,7,F,33,0,DK,Apt
1008368,5,M,,,IT,Hotel
1006966,5,M,34,,,Hotel
1005194,4,F,39,0,UK,Hotel
1004979,7,M,42,1,FI,Hotel
1009022,2,F,41,0,ES,Hotel
1008304,4,F,46,0,UK,Hotel
1008303,4,F,49,0,,Hotel
1001892,6,M,43,0,ES,Apt
1000811,5,F,39,1,UK,Apt
1012330,3,F,39,1,NL,Hotel
1005843,4,M,42,1,IT,Apt
1000385,1,M,44,0,FI,Hotel
1006743,3,F,46,0,UK,Hotel
1003001,4,F,39,0,NL,Apt
1004703,3,F,52,0,DK,Hotel
1005237,4,F,43,0,BE,Hotel
1006529,3,F,,0,,Apt
1013729,2,M,37,1,UK,Apt
1003963,7,F,35,1,DK,Hotel
1013379,1,F,37,,UK,Hotel
1011342,4,M,35,0,DK,Hotel
1001571,4,F,44,1,SE,Apt
1011413,6,M,44,0,FI,Apt
1004774,4,M,46,1,ES,Hotel
1000140,4,M,44,1,,Hotel
1005069,5,F,28,1,ES,Hotel
1002591,4,F,,1,IT,Apt
1011653,5,M,32,1,ES,Apt
1004740,6,M,31,1,UK,Apt
1013757,1,F,34,1,IT,Hotel
1014095,3,F,48,0,FI,Hotel
1008325,4,M,35,1,NL,Hotel
1001964,6,M,44,0,NL,Apt
1009618,2,M,49,1,NL,Hotel
1005436,4,F,,1,IT,Hotel
1007600,4,F,34,0,,Apt
1007932,5,M,,0,DK,Apt
1005263,5,F,36,0,FI,Apt
1006917,6,F,29,1,NL,Hotel
1012546,3,F,42,1,BE,Hotel
1009450,3,M,48,0,NL,Apt
1007584,3,M,43,1,,Hotel
1011938,6,M,42,0,,Apt
1010480,5,F,38,0,UK,Apt
1003056,5,M,40,0,SE,Hotel
1006759,6,M,46,1,BE,Hotel
1013259,7,M,,,FI,Hotel
1009747,2,F,41,0,DK,Hotel
1012233,2,M,53,0,ES,Apt
1001058,2,F,,1,UK,Hotel
1011656,3,F,43,1,BE,Apt
1009244,6,F,42,0,IT,Hotel
1011468,6,F,44,1,,Apt
1011444,4,F,33,0,ES,Apt
1003110,6,F,48,0,IT,Hotel
1002681,3,F,39,0,IT,Hotel
1011317,4,F,39,1,BE,Hotel
1005569,2,F,41,0,ES,Hotel
1007941,5,M,35,1,ES,Apt
1004509,2,F,39,1,NL,Hotel
1005877,6,M,46,1,UK,Hotel
1003017,5,M,37,1,NL,Apt
1000755,4,F,41,0,NL,Hotel
1007821,6,M,39,,NL,Apt
1000725,5,F,,1,BE,Apt
1002166,4,F,41,1,ES,Apt
1014044,4,M,41,,UK,Hotel
1004582,4,F,40,0,SE,Apt
1012631,6,F,42,0,SE,Hotel
1012786,6,M,42,0,ES,Apt
1000681,3,M,32,0,DK,Hotel
1010437,4,M,37,0,FI,Hotel
1012800,4,F,45,1,,Hotel
1012426,2,F,37,1,SE,Hotel
1005233,4,F,35,0,UK,Apt
1009051,6,M,39,0,SE,Hotel
1013905,4,M,50,1,SE,Apt
1003163,3,M,,0,UK,Hotel
1006708,5,M,48,0,IT,Hotel
1006930,3,M,36,1,FI,Apt
1005981,6,M,32,1,BE,Apt
1009890,4,F,46,1,SE,Apt
1000444,7,M,49,0,SE,Hotel
1011803,5,M,,0,NL,Apt
1003143,3,M,43,0,DK,Apt
1002638,5,F,43,0,SE,Hotel
1003101,3,F,38,0,IT,Apt
1002742,6,M,38,0,UK,Hotel
1010751,2,F,30,,BE,Apt
1001466,4,M,41,,IT,Hotel
1013504,4,F,43,1,NL,Apt
1011156,6,F,38,1,IT,Hotel
1001455,1,F,40,0,FI,Apt
1007139,1,F,44,0,UK,Hotel
1008147,5,M,44,0,NL,Apt
1010181,6,F,42,,BE,Apt
1011672,2,M,36,0,NL,Hotel
1006311,7,F,41,0,DK,Hotel
1009415,3,F,49,1,IT,Apt
1009128,3,M,32,1,ES,Apt
1003691,6,F,40,,,Hotel
1009073,4,M,38,1,UK,Hotel
1009067,4,F,35,0,DK,Apt
1013879,6,M,44,,ES,Hotel
1006689,3,M,32,1,NL,Hotel
1005127,5,M,40,1,ES,Apt
1000495,4,M,36,1,IT,Hotel
1013727,1,M,43,1,BE,Hotel
1009770,4,M,,1,FI,Hotel
1003476,1,M,38,0,ES,Apt
1003804,2,F,47,1,BE,Apt
1006757,3,M,,,IT,Hotel
1001462,6,F,,1,UK,Apt
1009392,1,M,30,0,IT,Hotel
1007892,3,F,40,,UK,Hotel
1001840,5,F,,1,SE,Hotel
1004480,3,F,50,0,UK,Hotel
1002218,2,M,,1,NL,Apt
1001722,5,F,40,0,FI,Apt
1000690,4,F,,1,FI,Hotel
1009508,4,F,40,1,NL,Hotel
1012746,4,M,43,1,IT,Hotel
1012355,2,M,50,1,ES,Hotel
1008188,1,F,37,1,ES,Apt
1002346,4,F,42,0,,Hotel
1000381,4,M,35,0,ES,Apt
1009675,1,F,30,0,,Apt
1010688,3,M,32,0,BE,Hotel
1002694,6,F,36,0,UK,Apt
1005256,3,F,49,1,BE,Apt
1007435,3,F,41,1,,Apt
1010237,3,M,39,1,NL,Apt
1012632,2,F,43,,NL,Apt
1008139,4,F,39,,BE,Hotel
1012073,4,F,39,1,ES,Hotel
1008561,3,M,33,0,IT,Hotel
1003903,3,M,36,0,NL,Hotel
1005704,3,F,25,1,NL,Hotel
1003409,1,F,45,0,,Hotel
1000765,3,F,35,0,UK,Apt
1002213,2,M,38,1,SE,Apt
1006285,3,F,,0,UK,Hotel
1013811,6,M,34,0,BE,Hotel
1000930,2,F,37,1,ES,Hotel
1013017,3,M,47,0,FI,Apt
1004763,4,M,40,1,IT,Apt
1003199,2,F,51,,NL,Apt
1006520,3,F,38,1,,Hotel
1000836,5,M,,0,DK,Apt
1002880,2,F,42,1,,Hotel
1004450,3,M,39,0,BE,Hotel
1014081,2,M,,0,IT,Hotel
1010443,3,M,26,0,SE,Apt
1009619,3,M,45,,NL,Hotel
1010075,5,M,46,1,,Apt
1001707,3,M,46,0,FI,Apt
1006958,5,F,,0,FI,Hotel
1003890,3,F,40,1,SE,Hotel
1008329,1,F,40,1,NL,Hotel
1003122,3,F,36,,IT,Hotel
1011784,5,M,33,1,UK,Apt
1002602,3,F,36,1,DK,Hotel
1009733,5,F,29,1,,Hotel
1010641,2,M,30,1,NL,Hotel
1009847,6,M,42,1,IT,Hotel
1011944,1,M,38,1,FI,Apt
1011937,4,M,35,1,SE,Apt
1000571,6,F,31,1,BE,Hotel
1013096,2,F,46,0,DK,Hotel
1008126,6,M,38,,UK,Apt
1011140,1,F,41,0,UK,Hotel
1000203,4,F,,0,SE,Hotel
1004628,3,F,43,1,,Apt
1013787,3,F,37,1,,Hotel
1013647,6,M,51,1,SE,Hotel
1001796,4,F,40,1,UK,Hotel
1003324,4,F,44,0,SE,Hotel
1003760,4,M,41,1,SE,Hotel
1009857,3,M,39,1,ES,Apt
1002846,6,M,42,0,ES,Hotel
1003146,6,F,32,1,FI,Hotel
1009703,4,F,,0,,Apt
1004896,7,F,29,,BE,Apt
1004944,5,F,,,BE,Apt
1004531,4,M,38,0,ES,Hotel
1009721,3,F,,,DK,Hotel
1008721,4,M,35,1,NL,Apt
1003536,4,F,41,0,UK,Hotel
1006626,5,F,47,1,FI,Hotel
1008171,4,F,41,0,DK,Hotel
1006509,4,M,38,0,NL,Hotel
1004347,5,F,42,1,UK,Apt
1006679,7,M,41,1,UK,Hotel
1002413,2,F,38,1,BE,Hotel
1006564,7,M,34,1,BE,Hotel
1012774,5,F,,1,BE,Apt
1005622,5,F,34,1,UK,Hotel
1013473,7,F,45,0,SE,Apt
1004493,2,F,41,0,UK,Hotel
1013077,3,F,43,1,ES,Apt
